timestamp,building,building_type,occupancy,energy_kwh,temperature_f,event
2026-05-28T10:00,Bio Research,Lab,40,105.58,60.4,normal
2026-05-28T11:00,Engineering Hall,Lab,48,100.99,60.0,normal
2026-05-28T11:00,Science Library,Study,92,92.56,60.0,normal
2026-05-28T11:00,Student Center,Dining,95,121.7,60.0,normal
2026-05-28T11:00,Mesa Housing,Residence,62,91.0,60.0,normal
2026-05-28T11:00,Arts Annex,Studio,29,50.52,60.0,normal
2026-05-28T11:00,Bio Research,Lab,71,121.47,60.0,normal
2026-05-28T12:00,Engineering Hall,Lab,75,113.61,63.1,normal
2026-05-28T12:00,Science Library,Study,101,95.29,63.1,normal
2026-05-28T12:00,Student Center,Dining,87,117.99,63.1,normal
2026-05-28T12:00,Mesa Housing,Residence,76,95.01,63.1,normal
2026-05-28T12:00,Arts Annex,Studio,29,51.07,63.1,normal
2026-05-28T12:00,Bio Research,Lab,79,129.6,63.1,normal
2026-05-28T13:00,Engineering Hall,Lab,53,105.93,65.2,normal
2026-05-28T13:00,Science Library,Study,85,89.77,65.2,normal
2026-05-28T13:00,Student Center,Dining,75,113.12,65.2,normal
2026-05-28T13:00,Mesa Housing,Residence,68,86.37,65.2,normal
2026-05-28T13:00,Arts Annex,Studio,49,58.39,65.2,normal
2026-05-28T13:00,Bio Research,Lab,52,118.83,65.2,normal
2026-05-28T14:00,Engineering Hall,Lab,88,124.69,70.2,normal
2026-05-28T14:00,Science Library,Study,69,78.71,70.2,normal
2026-05-28T14:00,Student Center,Dining,84,112.85,70.2,normal
2026-05-28T14:00,Mesa Housing,Residence,70,93.65,70.2,normal
2026-05-28T14:00,Arts Annex,Studio,27,51.42,70.2,normal
2026-05-28T14:00,Bio Research,Lab,55,111.25,70.2,normal
2026-05-28T15:00,Engineering Hall,Lab,73,113.48,73.8,normal
2026-05-28T15:00,Science Library,Study,90,91.27,73.8,normal
2026-05-28T15:00,Student Center,Dining,50,101.0,73.8,normal
2026-05-28T15:00,Mesa Housing,Residence,49,82.59,73.8,normal
2026-05-28T15:00,Arts Annex,Studio,28,51.49,73.8,normal
2026-05-28T15:00,Bio Research,Lab,73,122.82,73.8,normal
2026-05-28T16:00,Engineering Hall,Lab,43,109.54,75.5,normal
2026-05-28T16:00,Science Library,Study,76,88.76,75.5,normal
2026-05-28T16:00,Student Center,Dining,60,103.63,75.5,normal
2026-05-28T16:00,Mesa Housing,Residence,70,98.38,75.5,normal
2026-05-28T16:00,Arts Annex,Studio,37,60.01,75.5,normal
2026-05-28T16:00,Bio Research,Lab,68,124.38,75.5,normal
2026-05-28T17:00,Engineering Hall,Lab,53,113.93,76.7,normal
2026-05-28T17:00,Science Library,Study,78,86.88,76.7,normal
2026-05-28T17:00,Student Center,Dining,77,116.86,76.7,normal
2026-05-28T17:00,Mesa Housing,Residence,71,93.25,76.7,normal
2026-05-28T17:00,Arts Annex,Studio,39,62.69,76.7,normal
2026-05-28T17:00,Bio Research,Lab,68,122.15,76.7,normal
2026-05-28T18:00,Engineering Hall,Lab,41,111.68,78.5,normal
2026-05-28T18:00,Science Library,Study,81,94.75,78.5,normal
2026-05-28T18:00,Student Center,Dining,61,107.86,78.5,normal
2026-05-28T18:00,Mesa Housing,Residence,59,91.91,78.5,normal
2026-05-28T18:00,Arts Annex,Studio,30,56.18,78.5,normal
2026-05-28T18:00,Bio Research,Lab,47,119.14,78.5,normal
2026-05-28T19:00,Engineering Hall,Lab,32,109.94,80.1,normal
2026-05-28T19:00,Science Library,Study,106,103.23,80.1,normal
2026-05-28T19:00,Student Center,Dining,55,108.78,80.1,normal
2026-05-28T19:00,Mesa Housing,Residence,48,89.99,80.1,normal
2026-05-28T19:00,Arts Annex,Studio,29,61.75,80.1,normal
2026-05-28T19:00,Bio Research,Lab,49,116.9,80.1,normal
2026-05-28T20:00,Engineering Hall,Lab,42,111.8,79.2,normal
2026-05-28T20:00,Science Library,Study,61,87.55,79.2,normal
2026-05-28T20:00,Student Center,Dining,53,107.65,79.2,normal
2026-05-28T20:00,Mesa Housing,Residence,42,93.27,79.2,normal
2026-05-28T20:00,Arts Annex,Studio,22,50.4,79.2,normal
2026-05-28T20:00,Bio Research,Lab,40,120.95,79.2,normal
2026-05-28T21:00,Engineering Hall,Lab,32,101.78,77.5,normal
2026-05-28T21:00,Science Library,Study,104,97.97,77.5,normal
2026-05-28T21:00,Student Center,Dining,31,91.23,77.5,normal
2026-05-28T21:00,Mesa Housing,Residence,79,96.1,77.5,normal
2026-05-28T21:00,Arts Annex,Studio,17,50.07,77.5,normal
2026-05-28T21:00,Bio Research,Lab,34,109.79,77.5,normal
2026-05-28T22:00,Engineering Hall,Lab,21,97.83,74.5,normal
2026-05-28T22:00,Science Library,Study,79,91.48,74.5,normal
2026-05-28T22:00,Student Center,Dining,26,86.9,74.5,normal
2026-05-28T22:00,Mesa Housing,Residence,46,81.68,74.5,normal
2026-05-28T22:00,Arts Annex,Studio,16,47.97,74.5,normal
2026-05-28T22:00,Bio Research,Lab,16,97.94,74.5,normal
2026-05-28T23:00,Engineering Hall,Lab,19,92.44,72.9,normal
2026-05-28T23:00,Science Library,Study,78,83.98,72.9,normal
2026-05-28T23:00,Student Center,Dining,20,82.02,72.9,normal
2026-05-28T23:00,Mesa Housing,Residence,49,80.53,72.9,normal
2026-05-28T23:00,Arts Annex,Studio,13,47.46,72.9,normal
2026-05-28T23:00,Bio Research,Lab,21,97.06,72.9,normal
2026-05-29T00:00,Engineering Hall,Lab,13,84.32,71.4,normal
2026-05-29T00:00,Science Library,Study,17,60.69,71.4,normal
2026-05-29T00:00,Student Center,Dining,21,85.69,71.4,normal
2026-05-29T00:00,Mesa Housing,Residence,79,99.24,71.4,normal
2026-05-29T00:00,Arts Annex,Studio,5,39.37,71.4,normal
2026-05-29T00:00,Bio Research,Lab,13,99.68,71.4,normal
2026-05-29T01:00,Engineering Hall,Lab,14,91.9,66.0,normal
2026-05-29T01:00,Science Library,Study,16,56.87,66.0,normal
2026-05-29T01:00,Student Center,Dining,25,90.73,66.0,normal
2026-05-29T01:00,Mesa Housing,Residence,70,94.17,66.0,normal
2026-05-29T01:00,Arts Annex,Studio,8,42.72,66.0,normal
2026-05-29T01:00,Bio Research,Lab,15,98.9,66.0,normal
2026-05-29T02:00,Engineering Hall,Lab,19,86.35,62.9,normal
2026-05-29T02:00,Science Library,Study,15,65.38,62.9,normal
2026-05-29T02:00,Student Center,Dining,20,79.71,62.9,normal
2026-05-29T02:00,Mesa Housing,Residence,123,114.24,62.9,normal
2026-05-29T02:00,Arts Annex,Studio,8,36.85,62.9,normal
2026-05-29T02:00,Bio Research,Lab,14,94.32,62.9,normal
2026-05-29T03:00,Engineering Hall,Lab,21,91.38,61.3,normal
2026-05-29T03:00,Science Library,Study,16,63.97,61.3,normal
2026-05-29T03:00,Student Center,Dining,16,78.97,61.3,normal
2026-05-29T03:00,Mesa Housing,Residence,74,90.63,61.3,normal
2026-05-29T03:00,Arts Annex,Studio,12,38.61,61.3,normal
2026-05-29T03:00,Bio Research,Lab,17,96.8,61.3,normal
2026-05-29T04:00,Engineering Hall,Lab,18,93.55,57.7,normal
2026-05-29T04:00,Science Library,Study,18,62.69,57.7,normal
2026-05-29T04:00,Student Center,Dining,15,80.3,57.7,normal
2026-05-29T04:00,Mesa Housing,Residence,120,112.44,57.7,normal
2026-05-29T04:00,Arts Annex,Studio,12,48.27,57.7,normal
2026-05-29T04:00,Bio Research,Lab,21,107.97,57.7,normal
2026-05-29T05:00,Engineering Hall,Lab,21,94.83,57.7,normal
2026-05-29T05:00,Science Library,Study,29,73.29,57.7,normal
2026-05-29T05:00,Student Center,Dining,21,85.15,57.7,normal
2026-05-29T05:00,Mesa Housing,Residence,71,91.84,57.7,normal
2026-05-29T05:00,Arts Annex,Studio,10,48.45,57.7,normal
2026-05-29T05:00,Bio Research,Lab,25,100.39,57.7,normal
2026-05-29T06:00,Engineering Hall,Lab,30,101.34,57.4,normal
2026-05-29T06:00,Science Library,Study,46,80.74,57.4,normal
2026-05-29T06:00,Student Center,Dining,16,85.55,57.4,normal
2026-05-29T06:00,Mesa Housing,Residence,75,98.53,57.4,normal
2026-05-29T06:00,Arts Annex,Studio,22,44.63,57.4,normal
2026-05-29T06:00,Bio Research,Lab,36,107.02,57.4,normal
2026-05-29T07:00,Engineering Hall,Lab,46,105.04,56.4,normal
2026-05-29T07:00,Science Library,Study,51,81.95,56.4,normal
2026-05-29T07:00,Student Center,Dining,20,87.43,56.4,normal
2026-05-29T07:00,Mesa Housing,Residence,107,109.97,56.4,normal
2026-05-29T07:00,Arts Annex,Studio,28,47.08,56.4,normal
2026-05-29T07:00,Bio Research,Lab,40,116.6,56.4,normal
2026-05-29T08:00,Engineering Hall,Lab,51,106.04,55.7,normal
2026-05-29T08:00,Science Library,Study,66,88.57,55.7,normal
2026-05-29T08:00,Student Center,Dining,35,92.44,55.7,normal
2026-05-29T08:00,Mesa Housing,Residence,83,95.23,55.7,normal
2026-05-29T08:00,Arts Annex,Studio,22,47.2,55.7,normal
2026-05-29T08:00,Bio Research,Lab,45,109.72,55.7,normal
2026-05-29T09:00,Engineering Hall,Lab,46,101.75,58.3,normal
2026-05-29T09:00,Science Library,Study,68,88.28,58.3,normal
2026-05-29T09:00,Student Center,Dining,63,105.03,58.3,normal
2026-05-29T09:00,Mesa Housing,Residence,51,86.67,58.3,normal
2026-05-29T09:00,Arts Annex,Studio,43,58.98,58.3,normal
2026-05-29T09:00,Bio Research,Lab,67,126.53,58.3,normal
2026-05-29T10:00,Engineering Hall,Lab,61,115.54,60.4,normal
2026-05-29T10:00,Science Library,Study,63,77.01,60.4,normal
2026-05-29T10:00,Student Center,Dining,60,100.53,60.4,normal
2026-05-29T10:00,Mesa Housing,Residence,55,90.66,60.4,normal
2026-05-29T10:00,Arts Annex,Studio,46,60.79,60.4,normal
2026-05-29T10:00,Bio Research,Lab,67,118.52,60.4,normal
2026-05-29T11:00,Engineering Hall,Lab,82,124.05,62.9,normal
2026-05-29T11:00,Science Library,Study,92,88.65,62.9,normal
2026-05-29T11:00,Student Center,Dining,92,115.89,62.9,normal
2026-05-29T11:00,Mesa Housing,Residence,57,87.91,62.9,normal
2026-05-29T11:00,Arts Annex,Studio,30,51.73,62.9,normal
2026-05-29T11:00,Bio Research,Lab,87,134.13,62.9,normal
2026-05-29T12:00,Engineering Hall,Lab,101,133.05,63.5,normal
2026-05-29T12:00,Science Library,Study,55,78.0,63.5,normal
2026-05-29T12:00,Student Center,Dining,122,138.69,63.5,normal
2026-05-29T12:00,Mesa Housing,Residence,49,83.66,63.5,normal
2026-05-29T12:00,Arts Annex,Studio,55,54.97,63.5,normal
2026-05-29T12:00,Bio Research,Lab,80,123.95,63.5,normal
2026-05-29T13:00,Engineering Hall,Lab,57,112.25,68.9,normal
2026-05-29T13:00,Science Library,Study,62,81.79,68.9,normal
2026-05-29T13:00,Student Center,Dining,96,124.98,68.9,normal
2026-05-29T13:00,Mesa Housing,Residence,55,82.92,68.9,normal
2026-05-29T13:00,Arts Annex,Studio,35,46.95,68.9,normal
2026-05-29T13:00,Bio Research,Lab,56,112.13,68.9,normal
2026-05-29T14:00,Engineering Hall,Lab,67,115.27,68.1,normal
2026-05-29T14:00,Science Library,Study,121,106.58,68.1,normal
2026-05-29T14:00,Student Center,Dining,69,106.51,68.1,normal
2026-05-29T14:00,Mesa Housing,Residence,57,82.04,68.1,normal
2026-05-29T14:00,Arts Annex,Studio,41,57.1,68.1,normal
2026-05-29T14:00,Bio Research,Lab,73,125.37,68.1,normal
2026-05-29T15:00,Engineering Hall,Lab,48,107.77,71.7,normal
2026-05-29T15:00,Science Library,Study,79,84.53,71.7,normal
2026-05-29T15:00,Student Center,Dining,67,102.47,71.7,normal
2026-05-29T15:00,Mesa Housing,Residence,41,78.74,71.7,normal
2026-05-29T15:00,Arts Annex,Studio,46,55.75,71.7,normal
2026-05-29T15:00,Bio Research,Lab,81,122.94,71.7,normal
2026-05-29T16:00,Engineering Hall,Lab,69,117.93,75.9,normal
2026-05-29T16:00,Science Library,Study,62,88.38,75.9,normal
2026-05-29T16:00,Student Center,Dining,49,105.95,75.9,normal
2026-05-29T16:00,Mesa Housing,Residence,41,80.24,75.9,normal
2026-05-29T16:00,Arts Annex,Studio,28,49.86,75.9,normal
2026-05-29T16:00,Bio Research,Lab,66,126.9,75.9,normal
2026-05-29T17:00,Engineering Hall,Lab,47,108.62,78.3,normal
2026-05-29T17:00,Science Library,Study,76,87.61,78.3,normal
2026-05-29T17:00,Student Center,Dining,90,128.48,78.3,normal
2026-05-29T17:00,Mesa Housing,Residence,41,85.53,78.3,normal
2026-05-29T17:00,Arts Annex,Studio,30,54.33,78.3,normal
2026-05-29T17:00,Bio Research,Lab,57,124.43,78.3,normal
2026-05-29T18:00,Engineering Hall,Lab,32,99.68,77.4,normal
2026-05-29T18:00,Science Library,Study,78,87.7,77.4,normal
2026-05-29T18:00,Student Center,Dining,117,135.54,77.4,normal
2026-05-29T18:00,Mesa Housing,Residence,53,90.33,77.4,normal
2026-05-29T18:00,Arts Annex,Studio,31,51.65,77.4,normal
2026-05-29T18:00,Bio Research,Lab,46,114.44,77.4,normal
2026-05-29T19:00,Engineering Hall,Lab,37,108.17,80.5,normal
2026-05-29T19:00,Science Library,Study,74,93.44,80.5,normal
2026-05-29T19:00,Student Center,Dining,69,114.81,80.5,normal
2026-05-29T19:00,Mesa Housing,Residence,41,91.9,80.5,normal
2026-05-29T19:00,Arts Annex,Studio,26,53.24,80.5,normal
2026-05-29T19:00,Bio Research,Lab,33,115.78,80.5,normal
2026-05-29T20:00,Engineering Hall,Lab,36,108.72,80.5,normal
2026-05-29T20:00,Science Library,Study,105,109.0,80.5,normal
2026-05-29T20:00,Student Center,Dining,61,113.43,80.5,normal
2026-05-29T20:00,Mesa Housing,Residence,78,103.02,80.5,normal
2026-05-29T20:00,Arts Annex,Studio,24,56.34,80.5,normal
2026-05-29T20:00,Bio Research,Lab,22,114.49,80.5,normal
2026-05-29T21:00,Engineering Hall,Lab,28,106.1,78.2,normal
2026-05-29T21:00,Science Library,Study,95,101.24,78.2,normal
2026-05-29T21:00,Student Center,Dining,48,100.39,78.2,normal
2026-05-29T21:00,Mesa Housing,Residence,76,96.8,78.2,normal
2026-05-29T21:00,Arts Annex,Studio,21,57.76,78.2,normal
2026-05-29T21:00,Bio Research,Lab,31,108.23,78.2,normal
2026-05-29T22:00,Engineering Hall,Lab,32,99.89,75.2,normal
2026-05-29T22:00,Science Library,Study,94,96.97,75.2,normal
2026-05-29T22:00,Student Center,Dining,38,93.42,75.2,normal
2026-05-29T22:00,Mesa Housing,Residence,86,104.61,75.2,normal
2026-05-29T22:00,Arts Annex,Studio,9,44.16,75.2,normal
2026-05-29T22:00,Bio Research,Lab,20,102.03,75.2,normal
2026-05-29T23:00,Engineering Hall,Lab,20,95.44,72.1,normal
2026-05-29T23:00,Science Library,Study,71,84.56,72.1,normal
2026-05-29T23:00,Student Center,Dining,24,84.72,72.1,normal
2026-05-29T23:00,Mesa Housing,Residence,63,84.89,72.1,normal
2026-05-29T23:00,Arts Annex,Studio,12,45.58,72.1,normal
2026-05-29T23:00,Bio Research,Lab,24,106.39,72.1,normal
2026-05-30T00:00,Engineering Hall,Lab,7,83.54,70.4,normal
2026-05-30T00:00,Science Library,Study,15,59.79,70.4,normal
2026-05-30T00:00,Student Center,Dining,14,79.27,70.4,normal
2026-05-30T00:00,Mesa Housing,Residence,68,91.27,70.4,normal
2026-05-30T00:00,Arts Annex,Studio,4,37.71,70.4,normal
2026-05-30T00:00,Bio Research,Lab,7,95.66,70.4,normal
2026-05-30T01:00,Engineering Hall,Lab,7,89.58,67.8,normal
2026-05-30T01:00,Science Library,Study,131,74.18,67.8,finals overnight study
2026-05-30T01:00,Student Center,Dining,17,86.14,67.8,normal
2026-05-30T01:00,Mesa Housing,Residence,88,92.93,67.8,normal
2026-05-30T01:00,Arts Annex,Studio,7,39.08,67.8,normal
2026-05-30T01:00,Bio Research,Lab,8,94.92,67.8,normal
2026-05-30T02:00,Engineering Hall,Lab,8,89.82,64.7,normal
2026-05-30T02:00,Science Library,Study,12,64.93,64.7,normal
2026-05-30T02:00,Student Center,Dining,14,83.7,64.7,normal
2026-05-30T02:00,Mesa Housing,Residence,57,85.19,64.7,normal
2026-05-30T02:00,Arts Annex,Studio,7,37.93,64.7,normal
2026-05-30T02:00,Bio Research,Lab,8,98.25,64.7,normal
2026-05-30T03:00,Engineering Hall,Lab,14,92.55,62.0,normal
2026-05-30T03:00,Science Library,Study,21,63.87,62.0,normal
2026-05-30T03:00,Student Center,Dining,11,77.09,62.0,normal
2026-05-30T03:00,Mesa Housing,Residence,69,86.93,62.0,normal
2026-05-30T03:00,Arts Annex,Studio,9,45.6,62.0,normal
2026-05-30T03:00,Bio Research,Lab,7,91.52,62.0,normal
2026-05-30T04:00,Engineering Hall,Lab,17,88.9,59.8,normal
2026-05-30T04:00,Science Library,Study,18,67.89,59.8,normal
2026-05-30T04:00,Student Center,Dining,17,80.86,59.8,normal
2026-05-30T04:00,Mesa Housing,Residence,83,97.08,59.8,normal
2026-05-30T04:00,Arts Annex,Studio,9,39.21,59.8,normal
2026-05-30T04:00,Bio Research,Lab,8,94.92,59.8,normal
2026-05-30T05:00,Engineering Hall,Lab,13,94.87,57.0,normal
2026-05-30T05:00,Science Library,Study,22,65.35,57.0,normal
2026-05-30T05:00,Student Center,Dining,11,85.66,57.0,normal
2026-05-30T05:00,Mesa Housing,Residence,79,98.98,57.0,normal
2026-05-30T05:00,Arts Annex,Studio,8,43.04,57.0,normal
2026-05-30T05:00,Bio Research,Lab,11,99.8,57.0,normal
2026-05-30T06:00,Engineering Hall,Lab,27,98.84,57.3,normal
2026-05-30T06:00,Science Library,Study,28,66.72,57.3,normal
2026-05-30T06:00,Student Center,Dining,15,78.74,57.3,normal
2026-05-30T06:00,Mesa Housing,Residence,78,99.23,57.3,normal
2026-05-30T06:00,Arts Annex,Studio,8,48.14,57.3,normal
2026-05-30T06:00,Bio Research,Lab,21,104.32,57.3,normal
2026-05-30T07:00,Engineering Hall,Lab,23,100.93,53.0,normal
2026-05-30T07:00,Science Library,Study,25,74.86,53.0,normal
2026-05-30T07:00,Student Center,Dining,21,88.09,53.0,normal
2026-05-30T07:00,Mesa Housing,Residence,57,89.44,53.0,normal
2026-05-30T07:00,Arts Annex,Studio,13,47.84,53.0,normal
2026-05-30T07:00,Bio Research,Lab,28,111.95,53.0,normal
2026-05-30T08:00,Engineering Hall,Lab,25,97.83,55.0,normal
2026-05-30T08:00,Science Library,Study,39,78.01,55.0,normal
2026-05-30T08:00,Student Center,Dining,23,90.23,55.0,normal
2026-05-30T08:00,Mesa Housing,Residence,65,90.88,55.0,normal
2026-05-30T08:00,Arts Annex,Studio,14,43.1,55.0,normal
2026-05-30T08:00,Bio Research,Lab,43,115.61,55.0,normal
2026-05-30T09:00,Engineering Hall,Lab,35,102.69,58.1,normal
2026-05-30T09:00,Science Library,Study,54,76.74,58.1,normal
2026-05-30T09:00,Student Center,Dining,27,91.72,58.1,normal
2026-05-30T09:00,Mesa Housing,Residence,72,96.91,58.1,normal
2026-05-30T09:00,Arts Annex,Studio,29,52.25,58.1,normal
2026-05-30T09:00,Bio Research,Lab,43,114.33,58.1,normal
2026-05-30T10:00,Engineering Hall,Lab,54,113.44,59.4,normal
2026-05-30T10:00,Science Library,Study,41,72.12,59.4,normal
2026-05-30T10:00,Student Center,Dining,46,93.1,59.4,normal
2026-05-30T10:00,Mesa Housing,Residence,60,89.31,59.4,normal
2026-05-30T10:00,Arts Annex,Studio,21,49.86,59.4,normal
2026-05-30T10:00,Bio Research,Lab,35,108.62,59.4,normal
2026-05-30T11:00,Engineering Hall,Lab,67,114.66,62.1,normal
2026-05-30T11:00,Science Library,Study,55,80.43,62.1,normal
2026-05-30T11:00,Student Center,Dining,78,115.95,62.1,normal
2026-05-30T11:00,Mesa Housing,Residence,37,74.45,62.1,normal
2026-05-30T11:00,Arts Annex,Studio,22,44.11,62.1,normal
2026-05-30T11:00,Bio Research,Lab,58,119.56,62.1,normal
2026-05-30T12:00,Engineering Hall,Lab,61,108.57,62.6,normal
2026-05-30T12:00,Science Library,Study,42,70.45,62.6,normal
2026-05-30T12:00,Student Center,Dining,79,110.75,62.6,normal
2026-05-30T12:00,Mesa Housing,Residence,53,82.83,62.6,normal
2026-05-30T12:00,Arts Annex,Studio,25,45.56,62.6,normal
2026-05-30T12:00,Bio Research,Lab,61,117.95,62.6,normal
2026-05-30T13:00,Engineering Hall,Lab,57,112.84,68.5,normal
2026-05-30T13:00,Science Library,Study,44,76.57,68.5,normal
2026-05-30T13:00,Student Center,Dining,63,108.42,68.5,normal
2026-05-30T13:00,Mesa Housing,Residence,38,76.83,68.5,normal
2026-05-30T13:00,Arts Annex,Studio,21,49.7,68.5,normal
2026-05-30T13:00,Bio Research,Lab,36,104.29,68.5,normal
2026-05-30T14:00,Engineering Hall,Lab,55,111.56,69.7,normal
2026-05-30T14:00,Science Library,Study,63,78.26,69.7,normal
2026-05-30T14:00,Student Center,Dining,58,105.06,69.7,normal
2026-05-30T14:00,Mesa Housing,Residence,39,80.54,69.7,normal
2026-05-30T14:00,Arts Annex,Studio,23,48.24,69.7,normal
2026-05-30T14:00,Bio Research,Lab,31,102.83,69.7,normal
2026-05-30T15:00,Engineering Hall,Lab,38,104.66,74.0,normal
2026-05-30T15:00,Science Library,Study,66,86.15,74.0,normal
2026-05-30T15:00,Student Center,Dining,26,89.79,74.0,normal
2026-05-30T15:00,Mesa Housing,Residence,42,81.64,74.0,normal
2026-05-30T15:00,Arts Annex,Studio,37,53.08,74.0,normal
2026-05-30T15:00,Bio Research,Lab,30,103.9,74.0,normal
2026-05-30T16:00,Engineering Hall,Lab,30,97.63,75.0,normal
2026-05-30T16:00,Science Library,Study,83,88.08,75.0,normal
2026-05-30T16:00,Student Center,Dining,53,104.33,75.0,normal
2026-05-30T16:00,Mesa Housing,Residence,32,81.79,75.0,normal
2026-05-30T16:00,Arts Annex,Studio,23,46.46,75.0,normal
2026-05-30T16:00,Bio Research,Lab,38,112.32,75.0,normal
2026-05-30T17:00,Engineering Hall,Lab,50,107.67,76.1,normal
2026-05-30T17:00,Science Library,Study,57,84.5,76.1,normal
2026-05-30T17:00,Student Center,Dining,66,109.08,76.1,normal
2026-05-30T17:00,Mesa Housing,Residence,50,92.8,76.1,normal
2026-05-30T17:00,Arts Annex,Studio,20,54.28,76.1,normal
2026-05-30T17:00,Bio Research,Lab,33,107.32,76.1,normal
2026-05-30T18:00,Engineering Hall,Lab,46,111.66,80.4,normal
2026-05-30T18:00,Science Library,Study,53,87.68,80.4,normal
2026-05-30T18:00,Student Center,Dining,50,109.86,80.4,normal
2026-05-30T18:00,Mesa Housing,Residence,44,87.03,80.4,normal
2026-05-30T18:00,Arts Annex,Studio,18,55.79,80.4,normal
2026-05-30T18:00,Bio Research,Lab,21,113.69,80.4,normal
2026-05-30T19:00,Engineering Hall,Lab,30,98.24,78.0,normal
2026-05-30T19:00,Science Library,Study,87,97.71,78.0,normal
2026-05-30T19:00,Student Center,Dining,68,109.05,78.0,normal
2026-05-30T19:00,Mesa Housing,Residence,49,88.8,78.0,normal
2026-05-30T19:00,Arts Annex,Studio,15,51.07,78.0,normal
2026-05-30T19:00,Bio Research,Lab,26,106.06,78.0,normal
2026-05-30T20:00,Engineering Hall,Lab,27,100.89,79.4,normal
2026-05-30T20:00,Science Library,Study,68,91.78,79.4,normal
2026-05-30T20:00,Student Center,Dining,39,102.01,79.4,normal
2026-05-30T20:00,Mesa Housing,Residence,33,88.38,79.4,normal
2026-05-30T20:00,Arts Annex,Studio,10,52.44,79.4,normal
2026-05-30T20:00,Bio Research,Lab,16,102.76,79.4,normal
2026-05-30T21:00,Engineering Hall,Lab,16,90.97,75.8,normal
2026-05-30T21:00,Science Library,Study,47,78.28,75.8,normal
2026-05-30T21:00,Student Center,Dining,25,92.13,75.8,normal
2026-05-30T21:00,Mesa Housing,Residence,40,79.2,75.8,normal
2026-05-30T21:00,Arts Annex,Studio,11,43.79,75.8,normal
2026-05-30T21:00,Bio Research,Lab,24,104.53,75.8,normal
2026-05-30T22:00,Engineering Hall,Lab,19,96.85,73.5,normal
2026-05-30T22:00,Science Library,Study,62,83.04,73.5,normal
2026-05-30T22:00,Student Center,Dining,16,78.98,73.5,normal
2026-05-30T22:00,Mesa Housing,Residence,48,86.51,73.5,normal
2026-05-30T22:00,Arts Annex,Studio,7,40.26,73.5,normal
2026-05-30T22:00,Bio Research,Lab,12,103.29,73.5,normal
2026-05-30T23:00,Engineering Hall,Lab,14,85.06,72.2,normal
2026-05-30T23:00,Science Library,Study,32,63.59,72.2,normal
2026-05-30T23:00,Student Center,Dining,14,83.66,72.2,normal
2026-05-30T23:00,Mesa Housing,Residence,42,82.95,72.2,normal
2026-05-30T23:00,Arts Annex,Studio,6,43.47,72.2,normal
2026-05-30T23:00,Bio Research,Lab,9,99.17,72.2,normal
2026-05-31T00:00,Engineering Hall,Lab,8,84.71,70.8,normal
2026-05-31T00:00,Science Library,Study,14,62.18,70.8,normal
2026-05-31T00:00,Student Center,Dining,19,78.85,70.8,normal
2026-05-31T00:00,Mesa Housing,Residence,85,93.42,70.8,normal
2026-05-31T00:00,Arts Annex,Studio,5,44.95,70.8,normal
2026-05-31T00:00,Bio Research,Lab,8,93.86,70.8,normal
2026-05-31T01:00,Engineering Hall,Lab,13,89.9,68.4,normal
2026-05-31T01:00,Science Library,Study,19,59.05,68.4,normal
2026-05-31T01:00,Student Center,Dining,17,77.52,68.4,normal
2026-05-31T01:00,Mesa Housing,Residence,91,95.46,68.4,normal
2026-05-31T01:00,Arts Annex,Studio,6,41.6,68.4,normal
2026-05-31T01:00,Bio Research,Lab,12,98.54,68.4,normal
2026-05-31T02:00,Engineering Hall,Lab,10,85.63,62.6,normal
2026-05-31T02:00,Science Library,Study,11,61.64,62.6,normal
2026-05-31T02:00,Student Center,Dining,18,87.16,62.6,normal
2026-05-31T02:00,Mesa Housing,Residence,51,87.96,62.6,normal
2026-05-31T02:00,Arts Annex,Studio,5,39.44,62.6,normal
2026-05-31T02:00,Bio Research,Lab,7,92.18,62.6,normal
2026-05-31T03:00,Engineering Hall,Lab,14,91.6,60.3,normal
2026-05-31T03:00,Science Library,Study,20,65.03,60.3,normal
2026-05-31T03:00,Student Center,Dining,15,86.68,60.3,normal
2026-05-31T03:00,Mesa Housing,Residence,77,92.92,60.3,normal
2026-05-31T03:00,Arts Annex,Studio,7,44.02,60.3,normal
2026-05-31T03:00,Bio Research,Lab,8,97.58,60.3,normal
2026-05-31T04:00,Engineering Hall,Lab,12,92.19,57.5,normal
2026-05-31T04:00,Science Library,Study,17,68.0,57.5,normal
2026-05-31T04:00,Student Center,Dining,15,88.29,57.5,normal
2026-05-31T04:00,Mesa Housing,Residence,46,85.77,57.5,normal
2026-05-31T04:00,Arts Annex,Studio,6,46.65,57.5,normal
2026-05-31T04:00,Bio Research,Lab,16,104.68,57.5,normal
2026-05-31T05:00,Engineering Hall,Lab,17,91.53,54.9,normal
2026-05-31T05:00,Science Library,Study,28,65.84,54.9,normal
2026-05-31T05:00,Student Center,Dining,12,84.79,54.9,normal
2026-05-31T05:00,Mesa Housing,Residence,62,89.16,54.9,normal
2026-05-31T05:00,Arts Annex,Studio,9,48.7,54.9,normal
2026-05-31T05:00,Bio Research,Lab,15,105.54,54.9,normal
2026-05-31T06:00,Engineering Hall,Lab,15,93.03,55.2,normal
2026-05-31T06:00,Science Library,Study,27,65.81,55.2,normal
2026-05-31T06:00,Student Center,Dining,15,85.25,55.2,normal
